# Region type :   patch outlet
# Faces           : 180
# Area            : 7.5000000000e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(myPhi)
1.52248           	9.3135317066e-03
1.52275           	9.4819321703e-03
1.52305           	9.6597961771e-03
1.5234            	9.8468740320e-03
1.52366           	9.9789809266e-03
1.52395           	1.0115350092e-02
1.52422           	1.0233703716e-02
1.52451           	1.0343217054e-02
1.52482           	1.0451472280e-02
1.52518           	1.0553887846e-02
1.52546           	1.0623823892e-02
1.52573           	1.0682312312e-02
1.52601           	1.0728931633e-02
1.52633           	1.0769197421e-02
1.52662           	1.0793301174e-02
1.52696           	1.0806059849e-02
1.52721           	1.0807179533e-02
1.52749           	1.0795308592e-02
1.52777           	1.0776947977e-02
1.52806           	1.0744056903e-02
1.52833           	1.0707169480e-02
1.52857           	1.0667201568e-02
1.52883           	1.0615149618e-02
1.52914           	1.0544886843e-02
1.52945           	1.0459954790e-02
1.52982           	1.0352873071e-02
1.53011           	1.0259563536e-02
1.53044           	1.0139885751e-02
1.5307            	1.0041393152e-02
1.53099           	9.9272016167e-03
1.53126           	9.8128036961e-03
1.53151           	9.7025308225e-03
1.53179           	9.5760703444e-03
1.53211           	9.4266130434e-03
1.53239           	9.2864113203e-03
1.5327            	9.1334607409e-03
1.53297           	8.9935534618e-03
1.53327           	8.8324288754e-03
1.53363           	8.6401421522e-03
1.53402           	8.4208817868e-03
1.53427           	8.2801536929e-03
1.53456           	8.1178051766e-03
1.53483           	7.9622603194e-03
1.53514           	7.7862703243e-03
1.53548           	7.5842106307e-03
1.53589           	7.3478672196e-03
1.53617           	7.1860918578e-03
1.53646           	7.0135452591e-03
1.53678           	6.8257818988e-03
1.53714           	6.6189482232e-03
1.53746           	6.4392077770e-03
1.53778           	6.2552453255e-03
1.53805           	6.0975770647e-03
1.53833           	5.9437176287e-03
1.53867           	5.7593991227e-03
1.539             	5.5764953423e-03
1.53933           	5.3967185776e-03
1.53967           	5.2170205531e-03
1.54              	5.0470005252e-03
1.54029           	4.8971651213e-03
1.54061           	4.7351764696e-03
1.54098           	4.5573848310e-03
1.54132           	4.3933661678e-03
1.54164           	4.2520904940e-03
1.54191           	4.1261822255e-03
1.54222           	3.9908554688e-03
1.54256           	3.8479383562e-03
1.5428            	3.7455452232e-03
1.54308           	3.6330409042e-03
1.54336           	3.5228136935e-03
1.54368           	3.4058424731e-03
1.54399           	3.2915938557e-03
1.54431           	3.1774125813e-03
1.54466           	3.0573761531e-03
1.54496           	2.9586945821e-03
1.5453            	2.8544081317e-03
1.54553           	2.7829074608e-03
1.54579           	2.7042706076e-03
1.5461            	2.6175329207e-03
1.54644           	2.5256658807e-03
1.54674           	2.4446440421e-03
1.54708           	2.3596284370e-03
1.54741           	2.2791132347e-03
1.54773           	2.2033322081e-03
1.54808           	2.1243613794e-03
1.54834           	2.0681527724e-03
1.54862           	2.0079480543e-03
1.54888           	1.9550962067e-03
1.54917           	1.8965219912e-03
1.5495            	1.8323207349e-03
1.54987           	1.7645704361e-03
1.5502            	1.7060920290e-03
1.55056           	1.6439583365e-03
1.55088           	1.5915199443e-03
1.55114           	1.5488880741e-03
1.55142           	1.5054624182e-03
1.55174           	1.4563792069e-03
1.55204           	1.4121305344e-03
1.55237           	1.3667965092e-03
1.55267           	1.3246247892e-03
1.55302           	1.2792274635e-03
1.55334           	1.2377393683e-03
1.55369           	1.1954655970e-03
1.55394           	1.1657338433e-03
1.55423           	1.1320379832e-03
1.55457           	1.0948878284e-03
1.55496           	1.0534966295e-03
1.55538           	1.0099308444e-03
1.55567           	9.8119706235e-04
1.55596           	9.5389073557e-04
1.55629           	9.2362224315e-04
1.55651           	9.0308720436e-04
1.55676           	8.8151863538e-04
1.55706           	8.5646398921e-04
1.55738           	8.2979150266e-04
1.55771           	8.0482909392e-04
1.55809           	7.7670262528e-04
1.55847           	7.4810872143e-04
1.55885           	7.2254386078e-04
1.55924           	6.9732794752e-04
1.55949           	6.8012333373e-04
1.55975           	6.6417983203e-04
1.56              	6.4937363857e-04
1.56029           	6.3293515697e-04
1.56062           	6.1339886013e-04
1.56096           	5.9497815512e-04
1.56128           	5.7936527029e-04
1.56164           	5.6041379336e-04
1.56204           	5.4143150385e-04
1.56233           	5.2812570406e-04
1.56266           	5.1425354011e-04
1.56295           	5.0186714408e-04
1.56324           	4.9009530863e-04
1.56357           	4.7665771482e-04
1.56394           	4.6267878988e-04
1.56426           	4.5025159134e-04
1.56462           	4.3726455221e-04
1.56487           	4.2870224313e-04
1.56516           	4.1982193172e-04
1.56547           	4.1010009497e-04
1.56581           	3.9861968593e-04
1.56618           	3.8810815670e-04
1.56645           	3.8067206875e-04
1.56676           	3.7115499948e-04
1.56708           	3.6271094722e-04
1.56742           	3.5502118084e-04
1.56769           	3.4835273379e-04
1.56798           	3.4047680864e-04
1.56831           	3.3263702436e-04
1.56866           	3.2479238233e-04
1.56905           	3.1652337815e-04
1.56936           	3.1072195657e-04
1.56967           	3.0382607049e-04
1.56994           	2.9899911505e-04
1.57014           	2.9557486909e-04
1.57037           	2.9139379782e-04
1.57063           	2.8697513882e-04
1.57093           	2.8158390761e-04
1.57123           	2.7651881488e-04
1.57155           	2.7119365347e-04
1.57192           	2.6557847027e-04
1.57226           	2.6007572757e-04
1.57263           	2.5525334992e-04
1.57295           	2.5086328633e-04
1.57322           	2.4696993897e-04
1.57353           	2.4289842468e-04
1.57382           	2.3935730418e-04
1.57415           	2.3578065645e-04
1.57451           	2.3089702885e-04
1.57483           	2.2731660648e-04
1.57514           	2.2388174162e-04
1.57549           	2.2077746300e-04
1.57571           	2.1842377323e-04
1.57596           	2.1614475835e-04
1.57625           	2.1279455279e-04
1.57656           	2.1035724232e-04
1.57691           	2.0737010635e-04
1.57729           	2.0361937562e-04
1.57763           	2.0098078847e-04
1.57797           	1.9835199168e-04
1.57826           	1.9659217355e-04
1.57851           	1.9408848521e-04
1.57881           	1.9169209134e-04
1.57911           	1.8986339849e-04
1.5794            	1.8832333614e-04
1.5797            	1.8645840537e-04
1.58              	1.8398963668e-04
1.58033           	1.8227746788e-04
1.5807            	1.7995433782e-04
1.58108           	1.7754827368e-04
1.58135           	1.7628316096e-04
1.58166           	1.7466668446e-04
1.58198           	1.7278522993e-04
1.58233           	1.7102483943e-04
1.58271           	1.6927424255e-04
1.58305           	1.6760428088e-04
1.58342           	1.6584590681e-04
1.58378           	1.6472827370e-04
1.58405           	1.6384392383e-04
1.58435           	1.6197375021e-04
1.58468           	1.6144166041e-04
1.58504           	1.5941844392e-04
1.58537           	1.5862176851e-04
1.58569           	1.5719976079e-04
1.58606           	1.5609554639e-04
1.58636           	1.5507708487e-04
1.5866            	1.5423312974e-04
1.58686           	1.5382586360e-04
1.58716           	1.5256359720e-04
1.58749           	1.5168998382e-04
1.58786           	1.5105641795e-04
1.58828           	1.4978295809e-04
1.58875           	1.4916821068e-04
1.58915           	1.4826415525e-04
1.58941           	1.4716175782e-04
1.58971           	1.4688235271e-04
1.59004           	1.4618270269e-04
1.59039           	1.4624688112e-04
1.59074           	1.4613336981e-04
1.59112           	1.4622664020e-04
1.59155           	1.4714293575e-04
1.59199           	1.4862779699e-04
1.59227           	1.5131701144e-04
1.59256           	1.5436051394e-04
1.5929            	1.6083397913e-04
1.59328           	1.7018988635e-04
1.59361           	1.8377648203e-04
1.59399           	2.0508719548e-04
1.59429           	2.2939399323e-04
1.59462           	2.6620605575e-04
1.59485           	2.9832384169e-04
1.59511           	3.4331498892e-04
1.59539           	4.0582439608e-04
1.59572           	4.9632234172e-04
1.59608           	6.1966831875e-04
1.59644           	7.7407461160e-04
1.59683           	9.8441826661e-04
1.59723           	1.2397663788e-03
1.59762           	1.5407089963e-03
1.59792           	1.7962313680e-03
1.59822           	2.0777450204e-03
1.59857           	2.4471163501e-03
1.59893           	2.8501486577e-03
1.59929           	3.2832628776e-03
1.59964           	3.7443069736e-03
1.6               	4.2294849464e-03
1.6004            	4.7974874891e-03
1.60065           	5.1717141909e-03
1.60094           	5.5974256998e-03
1.60126           	6.0878557131e-03
1.60162           	6.6410412824e-03
1.60198           	7.1968921688e-03
1.60235           	7.7626473251e-03
1.60273           	8.3346764695e-03
1.603             	8.7433035387e-03
1.6033            	9.1937567179e-03
1.60365           	9.6962343364e-03
1.60394           	1.0108161904e-02
1.60427           	1.0554193616e-02
1.60464           	1.1040136208e-02
1.605             	1.1480717948e-02
1.60539           	1.1936547176e-02
1.60565           	1.2220086250e-02
1.60594           	1.2518708330e-02
1.60626           	1.2828283055e-02
1.60662           	1.3148199031e-02
1.60689           	1.3372597472e-02
1.6072            	1.3600132245e-02
1.60754           	1.3829561905e-02
1.60793           	1.4051229296e-02
1.60836           	1.4251920540e-02
1.60869           	1.4377551493e-02
1.60905           	1.4487855937e-02
1.60944           	1.4571251790e-02
1.60979           	1.4618650599e-02
1.61009           	1.4639133844e-02
1.61042           	1.4639468871e-02
1.61078           	1.4612331961e-02
1.61101           	1.4584742975e-02
1.61127           	1.4541371164e-02
1.61156           	1.4476996092e-02
1.61189           	1.4387102230e-02
1.61226           	1.4262732329e-02
1.61266           	1.4100450718e-02
1.613             	1.3951369710e-02
1.61337           	1.3769061204e-02
1.6137            	1.3591521646e-02
1.61396           	1.3442726622e-02
1.61426           	1.3262286341e-02
1.6146            	1.3049508954e-02
1.61496           	1.2811519934e-02
1.61535           	1.2543576127e-02
1.61577           	1.2239601367e-02
1.61615           	1.1954549045e-02
1.61654           	1.1662367700e-02
1.61681           	1.1456791760e-02
1.6171            	1.1229881619e-02
1.61742           	1.0974722157e-02
1.61779           	1.0680038263e-02
1.6181            	1.0425733572e-02
1.61848           	1.0119456263e-02
1.61886           	9.8126797717e-03
1.61924           	9.5062691493e-03
1.61962           	9.2010136473e-03
1.62              	8.8975036500e-03
1.62043           	8.5600733044e-03
1.6208            	8.2645755453e-03
1.62116           	7.9837196029e-03
1.62147           	7.7505162894e-03
1.62181           	7.4899700580e-03
1.62218           	7.2103505388e-03
1.62242           	7.0343762640e-03
1.62269           	6.8399238763e-03
1.62299           	6.6236413989e-03
1.62334           	6.3795859562e-03
1.62372           	6.1190152235e-03
1.62416           	5.8357950917e-03
1.62466           	5.5234362384e-03
1.62501           	5.3149472405e-03
1.62537           	5.1099981752e-03
1.62568           	4.9414657514e-03
1.62601           	4.7606237614e-03
1.62638           	4.5737840834e-03
1.62676           	4.3937619669e-03
1.62717           	4.2038957686e-03
1.6275            	4.0554017560e-03
1.62784           	3.9116502951e-03
1.62815           	3.7860717633e-03
1.62839           	3.6907618970e-03
1.62866           	3.5906755911e-03
1.62897           	3.4797255085e-03
1.62931           	3.3616726409e-03
1.62966           	3.2493987220e-03
1.63004           	3.1382441501e-03
1.6304            	3.0408567553e-03
1.63069           	2.9689381648e-03
1.63102           	2.8963999950e-03
1.6313            	2.8457761705e-03
1.63158           	2.8055981167e-03
1.63189           	2.7749305652e-03
1.63224           	2.7613344822e-03
1.63255           	2.7685113612e-03
1.63291           	2.8000790325e-03
1.63325           	2.8557135722e-03
1.63354           	2.9226090238e-03
1.63386           	3.0183281811e-03
1.63422           	3.1497150678e-03
1.63448           	3.2557687295e-03
1.63475           	3.3862163176e-03
1.63506           	3.5478535372e-03
1.63537           	3.7249466459e-03
1.63573           	3.9468761957e-03
1.63611           	4.2083604279e-03
1.63639           	4.4063664984e-03
1.63669           	4.6299686543e-03
1.63702           	4.8858700652e-03
1.6374            	5.1832591907e-03
1.63783           	5.5399882348e-03
1.63814           	5.8015558976e-03
1.63845           	6.0657382238e-03
1.63884           	6.3988730181e-03
1.63922           	6.7314715055e-03
1.63961           	7.0616655736e-03
1.64              	7.3877300953e-03
1.64039           	7.7119212670e-03
1.64083           	8.0614829517e-03
1.64111           	8.2868482759e-03
1.64143           	8.5307046580e-03
1.64179           	8.7918768846e-03
1.64208           	9.0000822595e-03
1.64235           	9.1819027877e-03
1.64265           	9.3759053697e-03
1.64298           	9.5804372601e-03
1.64336           	9.7971041348e-03
1.64373           	9.9936372783e-03
1.64402           	1.0138085240e-02
1.64435           	1.0286279908e-02
1.64465           	1.0409676701e-02
1.64499           	1.0534017209e-02
1.64524           	1.0616491853e-02
1.64553           	1.0701051593e-02
1.64581           	1.0773431673e-02
1.64612           	1.0844068088e-02
1.64648           	1.0904029734e-02
1.64688           	1.0952851879e-02
1.64721           	1.0988883552e-02
1.64759           	1.1004261835e-02
1.64795           	1.1013184041e-02
1.64827           	1.1009797129e-02
1.64858           	1.0999476966e-02
1.64893           	1.0968497017e-02
1.64931           	1.0926329420e-02
1.6496            	1.0893508890e-02
1.64991           	1.0847804206e-02
1.65023           	1.0794092865e-02
1.65057           	1.0720579649e-02
1.65097           	1.0633841806e-02
1.65134           	1.0537106538e-02
1.65162           	1.0458246280e-02
1.65193           	1.0368553232e-02
1.65228           	1.0255195480e-02
1.65255           	1.0161609395e-02
1.65285           	1.0057430289e-02
1.65319           	9.9220213423e-03
1.65348           	9.8048205289e-03
1.65381           	9.6825682723e-03
1.65417           	9.5358932766e-03
1.65456           	9.3801714443e-03
1.65486           	9.2614139154e-03
1.65521           	9.1284434026e-03
1.65549           	9.0233388586e-03
1.65581           	8.9080567175e-03
1.65616           	8.7922321947e-03
1.65651           	8.6910362659e-03
1.65686           	8.6094187586e-03
1.65721           	8.5494654586e-03
1.65756           	8.5201030736e-03
1.6578            	8.5159735215e-03
1.65808           	8.5259077376e-03
1.65835           	8.5559090203e-03
1.65868           	8.6106158507e-03
1.65901           	8.6855522317e-03
1.65934           	8.7818305029e-03
1.65967           	8.8936902479e-03
1.66              	9.0194541285e-03
1.66037           	9.1736471833e-03
1.66078           	9.3563014125e-03
1.66105           	9.4837051144e-03
1.66136           	9.6301669490e-03
1.6617            	9.7964582040e-03
1.66205           	9.9659641514e-03
1.66244           	1.0148216830e-02
1.66277           	1.0296433268e-02
1.66315           	1.0456095817e-02
1.66352           	1.0599493482e-02
1.66378           	1.0703580280e-02
1.66408           	1.0809330887e-02
1.66441           	1.0919849162e-02
1.66478           	1.1027975083e-02
1.66519           	1.1136956764e-02
1.66553           	1.1210892794e-02
1.6659            	1.1285583145e-02
1.66629           	1.1346507048e-02
1.66655           	1.1386743273e-02
1.66684           	1.1415038435e-02
1.66717           	1.1447242877e-02
1.66754           	1.1468585478e-02
1.66795           	1.1475220993e-02
1.6684            	1.1462678662e-02
1.66878           	1.1440630473e-02
1.66916           	1.1394672225e-02
1.66944           	1.1357473511e-02
1.66976           	1.1306146137e-02
1.67012           	1.1238715478e-02
1.6705            	1.1163452628e-02
1.67093           	1.1055036725e-02
1.67131           	1.0951928749e-02
1.67167           	1.0843802822e-02
1.67207           	1.0712043229e-02
1.67237           	1.0604121599e-02
1.67272           	1.0485036751e-02
1.6731            	1.0337174189e-02
1.67353           	1.0161372524e-02
1.67391           	1.0015523574e-02
1.67429           	9.8588952050e-03
1.67463           	9.7180693775e-03
1.67488           	9.6085069142e-03
1.67517           	9.4855877961e-03
1.67549           	9.3437993339e-03
1.67584           	9.1897099643e-03
1.67618           	9.0348142693e-03
1.6765            	8.8917201914e-03
1.67682           	8.7475043604e-03
1.67717           	8.5866598566e-03
1.67758           	8.4029645593e-03
1.67788           	8.2643395584e-03
1.67823           	8.1032506631e-03
1.67859           	7.9423115073e-03
1.67894           	7.7815324196e-03
1.67929           	7.6217338116e-03
1.67965           	7.4633646019e-03
1.68              	7.3053084953e-03
1.68038           	7.1382852026e-03
1.68068           	7.0059285021e-03
1.68101           	6.8639365950e-03
1.68137           	6.7069611131e-03
1.68176           	6.5416590600e-03
1.68218           	6.3643285304e-03
1.68258           	6.2011842612e-03
1.68295           	6.0511116573e-03
1.68323           	5.9407516974e-03
1.68353           	5.8198449971e-03
1.68387           	5.6857202081e-03
1.68426           	5.5387356897e-03
1.6847            	5.3750956966e-03
1.68519           	5.1947488386e-03
1.68574           	4.9996924456e-03
1.68603           	4.8972051064e-03
1.68635           	4.7852221182e-03
1.68671           	4.6640930277e-03
1.68708           	4.5420815071e-03
1.68741           	4.4343450459e-03
1.68778           	4.3168442726e-03
1.6882            	4.1859964137e-03
1.68855           	4.0804742490e-03
1.68882           	3.9988970454e-03
1.68913           	3.9102806894e-03
1.68945           	3.8184189291e-03
1.68981           	3.7162388073e-03
1.69022           	3.6050741031e-03
1.69053           	3.5204687911e-03
1.69088           	3.4285839969e-03
1.69121           	3.3454390634e-03
1.69145           	3.2843128670e-03
1.69173           	3.2164759211e-03
1.69204           	3.1430395975e-03
1.69232           	3.0766299089e-03
1.69264           	3.0038328425e-03
1.69301           	2.9221717571e-03
1.69334           	2.8508886776e-03
1.69371           	2.7741338082e-03
1.69413           	2.6909944259e-03
1.69446           	2.6282106591e-03
1.69483           	2.5594580593e-03
1.69513           	2.5049449340e-03
1.69543           	2.4524034285e-03
1.69572           	2.4044835417e-03
1.69605           	2.3515801768e-03
1.69641           	2.2963598155e-03
1.69681           	2.2381333537e-03
1.69716           	2.1894527067e-03
1.69752           	2.1436802799e-03
1.69793           	2.0939167079e-03
1.69828           	2.0561168328e-03
1.69856           	2.0271787325e-03
1.69892           	1.9939811224e-03
1.69928           	1.9640411506e-03
1.69964           	1.9375099549e-03
1.7               	1.9142261234e-03
1.70041           	1.8915948412e-03
1.70087           	1.8703094093e-03
1.70139           	1.8512614261e-03
1.70167           	1.8430705262e-03
1.70196           	1.8357943685e-03
1.70226           	1.8289992295e-03
1.7026            	1.8226153019e-03
1.70295           	1.8171823397e-03
1.70334           	1.8120563302e-03
1.70373           	1.8080381453e-03
1.70413           	1.8044360184e-03
1.7045            	1.8018471909e-03
1.70477           	1.7999572685e-03
1.70506           	1.7979499045e-03
1.70537           	1.7958716339e-03
1.70571           	1.7939627079e-03
1.70608           	1.7920938498e-03
1.70649           	1.7902032003e-03
1.70688           	1.7879520018e-03
1.70725           	1.7872897790e-03
1.70765           	1.7858157771e-03
1.70794           	1.7841480937e-03
1.70824           	1.7823626868e-03
1.70857           	1.7816381699e-03
1.70893           	1.7793844392e-03
1.70926           	1.7776475224e-03
1.70963           	1.7734282243e-03
1.71005           	1.7700025971e-03
1.71052           	1.7667033707e-03
1.71105           	1.7600905760e-03
1.71135           	1.7566228020e-03
1.7117            	1.7546789277e-03
1.7121            	1.7495687794e-03
1.71253           	1.7389174273e-03
1.71285           	1.7371165677e-03
1.71319           	1.7287239493e-03
1.71357           	1.7217343535e-03
1.71399           	1.7155628484e-03
1.71428           	1.7067034052e-03
1.71458           	1.7004811698e-03
1.71492           	1.6922496985e-03
1.71531           	1.6832743871e-03
1.7156            	1.6805057392e-03
1.71594           	1.6678249349e-03
1.71631           	1.6608040955e-03
1.71668           	1.6506742945e-03
1.71709           	1.6406303927e-03
1.71736           	1.6323734495e-03
1.71765           	1.6285246887e-03
1.71799           	1.6259746597e-03
1.71839           	1.6303253499e-03
1.71879           	1.6370014212e-03
1.7192            	1.6571695297e-03
1.7196            	1.6935416119e-03
1.72              	1.7361084414e-03
1.72038           	1.7910847894e-03
1.72067           	1.8416240657e-03
1.72096           	1.9038829662e-03
1.72127           	1.9703309420e-03
1.72162           	2.0587208651e-03
1.72196           	2.1576419151e-03
1.72233           	2.2789925698e-03
1.72275           	2.4273909404e-03
1.72311           	2.5703285656e-03
1.72352           	2.7379849000e-03
1.72379           	2.8588744368e-03
1.72409           	3.0051025464e-03
1.72439           	3.1537257068e-03
1.72473           	3.3304168604e-03
1.72504           	3.4986164217e-03
1.72539           	3.6920339305e-03
1.72576           	3.8998413063e-03
1.72618           	4.1359634484e-03
1.72666           	4.4089528592e-03
1.72703           	4.6224207518e-03
1.72729           	4.7736222948e-03
1.72757           	4.9442567051e-03
1.7279            	5.1296523850e-03
1.72818           	5.2880784141e-03
1.7285            	5.4662537910e-03
1.72886           	5.6589354982e-03
1.72926           	5.8677948453e-03
1.72964           	6.0659309148e-03
1.73001           	6.2540347724e-03
1.73043           	6.4466962473e-03
1.73071           	6.5763312611e-03
1.73103           	6.7174713165e-03
1.73132           	6.8387926631e-03
1.73164           	6.9683154719e-03
1.73201           	7.1021706445e-03
1.73243           	7.2457620822e-03
1.7328            	7.3598213758e-03
1.73318           	7.4677732646e-03
1.73361           	7.5756810712e-03
1.73388           	7.6379687898e-03
1.73417           	7.6997923868e-03
1.73446           	7.7544258998e-03
1.73478           	7.8097847152e-03
1.73516           	7.8622957993e-03
1.73546           	7.8988720931e-03
1.73581           	7.9303662272e-03
1.73613           	7.9544527050e-03
1.73648           	7.9753096989e-03
1.73684           	7.9846155533e-03
1.7371            	7.9842447774e-03
1.73739           	7.9827643265e-03
1.73768           	7.9756313726e-03
1.73801           	7.9599689972e-03
1.73841           	7.9356464338e-03
1.73881           	7.9054740093e-03
1.7391            	7.8781947857e-03
1.7394            	7.8524651699e-03
1.7397            	7.8274661082e-03
1.74              	7.8025323539e-03
1.74027           	7.7811710775e-03
1.74054           	7.7648726346e-03
1.74085           	7.7559299193e-03
1.74118           	7.7549426246e-03
1.74154           	7.7737071030e-03
1.74187           	7.8102864271e-03
1.74224           	7.8756795164e-03
1.74265           	7.9830695211e-03
1.74304           	8.1225502442e-03
1.74344           	8.3034046167e-03
1.74375           	8.4715380233e-03
1.7441            	8.6817159379e-03
1.74449           	8.9444184810e-03
1.74493           	9.2746323629e-03
1.7453            	9.5703251845e-03
1.74571           	9.9108080190e-03
1.74608           	1.0234721043e-02
1.7465            	1.0598565062e-02
1.74681           	1.0867368316e-02
1.74715           	1.1159826321e-02
1.74753           	1.1479238517e-02
1.74788           	1.1773538713e-02
1.74823           	1.2048585369e-02
1.74857           	1.2306379301e-02
1.74894           	1.2572989471e-02
1.74932           	1.2833585587e-02
1.74955           	1.2988205521e-02
1.74981           	1.3155554985e-02
1.75011           	1.3333989799e-02
1.75045           	1.3523542989e-02
1.7508            	1.3706492530e-02
1.7512            	1.3890910477e-02
1.75164           	1.4068493086e-02
1.75201           	1.4200328545e-02
1.75237           	1.4314183451e-02
1.75277           	1.4421134330e-02
1.7531            	1.4492399631e-02
1.75346           	1.4554425524e-02
1.75387           	1.4602839528e-02
1.75434           	1.4626404903e-02
1.7547            	1.4630220417e-02
1.75511           	1.4611725499e-02
1.75555           	1.4566336883e-02
1.75581           	1.4530584963e-02
1.75611           	1.4477933253e-02
1.75646           	1.4401920318e-02
1.75686           	1.4299963938e-02
1.75725           	1.4180350932e-02
1.75771           	1.4019914799e-02
1.75817           	1.3838616786e-02
1.75853           	1.3681077045e-02
1.75878           	1.3570821338e-02
1.75908           	1.3425539180e-02
1.75939           	1.3274716745e-02
1.75969           	1.3115671398e-02
1.76              	1.2952632046e-02
1.76034           	1.2760417249e-02
1.76073           	1.2538331755e-02
1.76116           	1.2284288137e-02
1.76159           	1.2023482883e-02
1.76193           	1.1813572146e-02
1.76221           	1.1635368555e-02
1.76253           	1.1435288436e-02
1.76287           	1.1217846668e-02
1.76319           	1.1018925660e-02
1.76354           	1.0797032106e-02
1.76389           	1.0570207076e-02
1.76428           	1.0328665950e-02
1.76471           	1.0054533327e-02
1.76514           	9.7931092606e-03
1.7654            	9.6304107805e-03
1.7657            	9.4512634466e-03
1.76603           	9.2518393171e-03
1.76638           	9.0482251661e-03
1.76677           	8.8240312413e-03
1.76716           	8.6051682495e-03
1.76753           	8.4042539326e-03
1.76787           	8.2230650826e-03
1.76821           	8.0428484805e-03
1.76846           	7.9132782487e-03
1.76874           	7.7714087648e-03
1.76907           	7.6139680328e-03
1.76937           	7.4676225796e-03
1.76971           	7.3079391970e-03
1.77009           	7.1353035070e-03
1.7704            	6.9996030921e-03
1.77075           	6.8532505454e-03
1.77113           	6.6938864768e-03
1.77149           	6.5528373275e-03
1.77178           	6.4389502439e-03
1.77211           	6.3157216445e-03
1.77248           	6.1798860592e-03
1.77284           	6.0553951619e-03
1.77318           	5.9405182198e-03
1.77356           	5.8181394074e-03
1.77399           	5.6851778811e-03
1.77445           	5.5483839507e-03
1.77475           	5.4654158422e-03
1.77507           	5.3748590625e-03
1.77543           	5.2812151565e-03
1.77581           	5.1842296342e-03
1.77619           	5.0909955024e-03
1.77651           	5.0160141646e-03
1.77682           	4.9443668406e-03
1.77718           	4.8670715187e-03
1.77753           	4.7917837599e-03
1.7778            	4.7359868394e-03
1.77812           	4.6737477605e-03
1.77849           	4.6010482306e-03
1.77887           	4.5318693821e-03
1.77925           	4.4650719611e-03
1.77962           	4.4005796895e-03
1.78              	4.3381567034e-03
1.78042           	4.2712230465e-03
1.78074           	4.2218274063e-03
1.78104           	4.1763149867e-03
1.78137           	4.1266798166e-03
1.78174           	4.0728259011e-03
1.78215           	4.0166642865e-03
1.78249           	3.9691084641e-03
1.78283           	3.9240961408e-03
1.7832            	3.8752118138e-03
1.78353           	3.8333942644e-03
1.78389           	3.7874872782e-03
1.78419           	3.7500273937e-03
1.78452           	3.7093772301e-03
1.78487           	3.6671409476e-03
1.78527           	3.6191091227e-03
1.7857            	3.5680590732e-03
1.78618           	3.5119343137e-03
1.78651           	3.4740252994e-03
1.78678           	3.4424311347e-03
1.78703           	3.4139720575e-03
1.7873            	3.3833325327e-03
1.7876            	3.3488397269e-03
1.78795           	3.3101108226e-03
1.78831           	3.2685047861e-03
1.78865           	3.2298944817e-03
1.78903           	3.1874951998e-03
1.78945           	3.1405608719e-03
1.78978           	3.1036951554e-03
1.79015           	3.0630050198e-03
1.79044           	3.0308911480e-03
1.79076           	2.9957944980e-03
1.79111           	2.9560138333e-03
1.79152           	2.9114825623e-03
1.79192           	2.8669489780e-03
1.79235           	2.8201575845e-03
1.79273           	2.7782298058e-03
1.79308           	2.7402645340e-03
1.79334           	2.7108754589e-03
1.79362           	2.6803086351e-03
1.79394           	2.6455795074e-03
1.79427           	2.6092803205e-03
1.79466           	2.5681490172e-03
1.79507           	2.5241092468e-03
1.79552           	2.4761894336e-03
1.79589           	2.4368712805e-03
1.7963            	2.3937135735e-03
1.79661           	2.3620617125e-03
1.79695           	2.3270282906e-03
1.79725           	2.2961726965e-03
1.7976            	2.2620321854e-03
1.798             	2.2235465021e-03
1.7984            	2.1857207139e-03
1.7988            	2.1495793072e-03
1.7992            	2.1152905749e-03
1.79947           	2.0934501204e-03
1.79973           	2.0725564685e-03
1.8               	2.0533302304e-03
1.8003            	2.0336905027e-03
1.80063           	2.0148181242e-03
1.80094           	2.0002186337e-03
1.80128           	1.9881026850e-03
1.80158           	1.9809999326e-03
1.80192           	1.9791211653e-03
1.80229           	1.9840806662e-03
1.8026            	1.9959165449e-03
1.80296           	2.0174278127e-03
1.80329           	2.0478037964e-03
1.80365           	2.0920527824e-03
1.80403           	2.1516302230e-03
1.80431           	2.2076424880e-03
1.80463           	2.2819553720e-03
1.80499           	2.3790987977e-03
1.80528           	2.4700604483e-03
1.8056            	2.5819467828e-03
1.80591           	2.7044430421e-03
1.80626           	2.8558037080e-03
1.80657           	3.0035380819e-03
1.80693           	3.1815661466e-03
1.80732           	3.3963842383e-03
1.80767           	3.5949831773e-03
1.80802           	3.8131974632e-03
1.80833           	4.0088243826e-03
1.80863           	4.2069320455e-03
1.80896           	4.4337192794e-03
1.80923           	4.6252407490e-03
1.80953           	4.8388221499e-03
1.80983           	5.0539102510e-03
1.81016           	5.2879759840e-03
1.81052           	5.5550120690e-03
1.81084           	5.7878469623e-03
1.81111           	5.9854245343e-03
1.81142           	6.1997551436e-03
1.8117            	6.3948119707e-03
1.812             	6.5970913544e-03
1.81232           	6.8113421657e-03
1.81259           	6.9783032638e-03
1.81289           	7.1633194788e-03
1.81322           	7.3576694906e-03
1.81356           	7.5517437738e-03
1.81394           	7.7507962629e-03
1.81424           	7.9027144983e-03
1.81458           	8.0600410306e-03
1.81484           	8.1728442434e-03
1.81513           	8.2865209651e-03
1.81545           	8.4104749721e-03
